RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
MixedRealityToolkit-UnityWebScrap,4541,"infinite loop caused by inscribedrectangle ctor  to reproduce  this was reported by a customer and means the following configuration occured 1) tracking space is room scale 2) unityboundary.trygetgeometry returns true 3) the boundary point array is empty  when this happens the do-while loop inside of the inscribedrectangle ctor never returns.  it should be straight forward enough to add some some input checking to prevent getting into this state.   - unity version 2018.3 - mrtk version rc1 refresh ",NULL,unknown,bug,23/05/2019
MixedRealityToolkit-UnityWebScrap,4542,[question] will mrtk support standalone vr headset running on android? headset like oculus quest is running on android and open vr hasnt supported android yet. is there any plan to have mrtk supported android platform?,NULL,unknown,feature request,23/05/2019
MixedRealityToolkit-UnityWebScrap,4545,"namespace eventsystem not found  describe the bug  i have been trying to get started with the mixedrealitytoolkit-unity and am noticing a bug in the setup process. after importing the mixedrealitytoolkit 90+ compiler errors pop up. most of them say type or namespace evensystems could not be found but it appears for other namespaces aswell like baseeventdata ieventsystemhandler raycastresult and a couple others. i am using unity 2019.3.0a3 and have setup a project with buildsettings for the hololens (v1)   to reproduce  steps to reproduce the behavior  1. create a new unity project. 2. click on assets - import package 3. import the mixedrealitytoolkit. 4. see the errors pop up in the console.   expected behavior  the mixedrealitytoolkit is loaded in assets. a dropdown menu for the toolkit should appear (among other setting changes).   screenshots   your setup (please complete the following information)  - unity version [2019.3.0a3] - mrtk version [ v2.0.0-rc1-refresh ]   target platform (please complete the following information)  - hololens ",NULL,unknown,bug,23/05/2019
MixedRealityToolkit-UnityWebScrap,4546,"boundingbox needs to print error if maniphandler is above boundingbox  overview this bug is a follow up issue 4393. that bug was closed by design and the requirement is devs always put the bounding box component before manipulation handler on a game object if they are on the same object.  to prevent people from accidentally putting manipulation handler above bounding box we should have some validation to check that manipulation handler component comes after bounding box on a game object.  ",NULL,julenka,0 - backlog| bug| release blocker| ux controls - bounds control,23/05/2019
MixedRealityToolkit-UnityWebScrap,4549,"add oculus quest support for mrtk   overview oculus quest is a great wireless vr experience that has potential to be adopted en masse by consumers. it would be great if mrtk could support this platform to enable developers to build applications that can reach a broad audience.   expected behavior oculus would be supported either through the openvr data provider. since oculus quest is an android platform the mrtk project needs to compile and deploy for android. finally we need to add a controller mapping and type for the oculus quest controllers to appropriately map the inputs. we may actually be able to re-use the oculus touch controller mapping. ",NULL,keveleigh| rogpodge,android| cross platform| current iteration| feature request| oculus,23/05/2019
MixedRealityToolkit-UnityWebScrap,4551,"interactablecolortheme does not support textmeshpro  describe the bug interactablecolortheme supports coloring ui text and textmesh components but does not include support for coloring textmeshpro objects.   to reproduce  1. create an empty with a collider and add the interactable component. 2. create a textmeshpro object 3. add the textmeshpro object as a profile target on the interactable 4. add a theme that effects color like interactablecolortheme or scaleoffsetcolortheme. 5. observe that the theme displays the shader property dropdown _color but textmeshpro does not have a _color property. it will cause an error when running and not update any colors.   expected behavior the color themes should work on text textmesh textmeshpro textmeshprougui as well as renderers with materials.   screenshots   [image]( ",NULL,julenka,0 - backlog| bug| interactions| release blocker| ux controls - interactable,24/05/2019
MixedRealityToolkit-UnityWebScrap,4554,"interactableaudiotheme needs to be smarter in the way it plays audio clips  describe the bug interactableaudiotheme plays audio clips that are assigned to each state when the interactable changes state.  - the default state clip will play on object enable. it should only play on focus off or when we transition to that default state. - the focus clip should only play once on first focus not after the press state. after a click or release interactable goes into the focus state again it should not play the focus state at this point.   to reproduce  1. create an gameobject with an interactable 2. add the object as a target in a new profile 3. create a new theme 3. select the audio theme option from the drop down. 4. place audio clips in the theme 5. observe the audio clips play at weird times. focus plays a lot and default plays on enable.   expected behavior  - default clip does not play on enable only plays when focus is off - focus only plays once while focused   screenshots   [image](  ",NULL,killerantz,0 - backlog| bug| interactions| stale| ux controls - interactable,24/05/2019
MixedRealityToolkit-UnityWebScrap,4555,"slate sample interaction cant work on hololens 1  describe the bug cant not scroll the contentquad content on hololens1.   expected behavior  the contentquad content window can be scrolled via articulated hand input.     your setup (please complete the following information)  - unity version 2018.3.14f1 - mrtk version v2.0   target platform (please complete the following information)  - hololens 1   ",NULL,unknown,bug| ux controls - slate,24/05/2019
MixedRealityToolkit-UnityWebScrap,4557,"boundingbox doesnt recompute bounds when boundsoverride is modified  describe the bug  boundingbox reacts to transform changes of the target object to recompute bounds. however if a boxcollider is used for boundsoverride to take the bounds values from changes to the boxcollider will not trigger a bounds update.  there is no equivalent haschanges flag on boxcollider as there is on transform (aside from the questionable practice of resetting the target.transform.haschanged flag from boundingbox). quick hack solution was to add a custom hasdirtybounds flag that can be set externally to force a bounds update.  problematic code    to reproduce  1. open the handinteractionexamples scene 1. select one of the bounding box examples e.g. activatebyproximityandpointer 1. go into play mode 1. press t to show the left hand hold shift move the hand over the object so the bounding box is shown 1. select the scene tab so you can see the bounds 1. change the scale of the target object observe how the bounds adapt 1. change the size of the box collider observe how the bounds _dont_ adapt   expected behavior  boundingbox also works with a boundsoverride collider set.   screenshots  initial bounds  [image](  changing target transform works  [image](  changing boxcollider size does not work  [image]( ",NULL,julenka,3 - working| bug| release blocker| ux controls| ux controls - bounds control,24/05/2019
MixedRealityToolkit-UnityWebScrap,4559,"poke pointer position does not match shell  overview placement of near interaction point should follow the same position as shell fingertip cursor (fingertip joint pos) + (tip radius)   (dir from knuckle to fingertip).  the fingertip “pose” was modified in both windowsmixedrealityarticulatedhand and simulatedarticulatedhand to return this pose refactored to a single utility function. ",NULL,menelvagormilsom,0 - backlog| shell parity,24/05/2019
MixedRealityToolkit-UnityWebScrap,456,should we remove the unused extensibleinputmodule branch? work for the extensibleinputmodule has been merged into the master branch.  does it make since to keep this branch?,NULL,unknown,question,07/01/2017
MixedRealityToolkit-UnityWebScrap,5171,"robust spectator view leveraging azure spatial anchors for hl2  describe the problem  spectator view integration is one of the most frequent and essential feature request from clients. they want the ability to hold up a tablet project to a tv or view from another hololens what a user is doing in real time. any attempt to use the pre-built mrkt spectator view in the past has failed for various reasons was full of bugs or did not met the needs of our application. and now with unet being deprecated this feature is unusable as is. we had to write our own spectator view using udp and tcp networking and add capabilities as they are needed   describe the solution youd like  a new spectator view based on azure spatial anchors for the hololens 2 seems like an essential feature. using udp and tcp come up with a spectator view that utilizes azure spatial anchors instead of the ios qr code reader (also very buggy and extremely time consuming to build out). this solution could then be adapted to work for any specific customer/user scenarios    describe alternatives youve considered  as of right now the only alternative is building your own spectator view from scratch or using an out of the box solution/package that you can download form the unity store. these packages fit niche needs and dont cover all that you should be able to do with spectator view ",NULL,unknown,feature request,02/07/2019
MixedRealityToolkit-UnityWebScrap,5174,"screenshot tool  describe the problem  taking screenshots in unity for mrtk documentation and promotional imagery can be burdensome and the output often looks less than desirable.    describe the solution youd like  i would like a screenshot tool that outputs images at print media resolutions and can export the current camera view with a transparent background.   additional context  this tool can be used not only for documentation but helping developers showcase their application for the store or other media outlets. ",NULL,cameron-micka,feature request,02/07/2019
MixedRealityToolkit-UnityWebScrap,5176,"null ref in mixedrealityserviceregistry.trygetservice<imixedrealityinputsystem()  steps to reproduce 1. load the handinteractionexamples scene 2. hit play.    expected behavior i get no errors and can use hand simulation   actual behavior get lots of errors like this  nullreferenceexception object reference not set to an instance of an object microsoft.mixedreality.toolkit.ui.interactable.resolveinputaction (system.int32 index) (at assets/mixedrealitytoolkit.sdk/features/ux/interactable/scripts/interactable.cs1071) microsoft.mixedreality.toolkit.ui.interactable.awake () (at assets/mixedrealitytoolkit.sdk/features/ux/interactable/scripts/interactable.cs417)  root cause is  mixedrealityserviceregistry.trygetservice<imixedrealityinputsystem() is returning null ",NULL,wiwei| davidkline-ms,release blocker| urgency-now,02/07/2019
MixedRealityToolkit-UnityWebScrap,518,"request better camera display the low fov of the default camera makes it difficult to have context around what is in the room.  my suggestion is    increase the fov back to 60 (camera default)   show a box representing the viewport of the hololens (which is essentially at 14 degrees fov)   decouple the input icons from the camera fov  the result would be similar to the web portals 3d view (in first person mode) - the green box is whats in the hololens viewport.   [image]( ",NULL,unknown,unknown,15/02/2017
MixedRealityToolkit-UnityWebScrap,5183,"[hl1] cursor should follow the movement for manipulation   describe the bug for ggv input in hololens 1 currently mrtks pointer/cursor does not follow on tap-and-drag gesture movement (grab point for manipulation/navigation and bb handle) which is confusing.   current mrtk behavior  [mrtk_contextualcursor0702b](  [mrtk_contextualcursor0702c](   shell behavior cursor follows the grab point   [mrtk_contextualcursorshell]( movement     target platform (please complete the following information) - hololens ",NULL,menelvagormilsom,bug| shell parity,03/07/2019
MixedRealityToolkit-UnityWebScrap,5184,"logging of eyegaze data to csv file is culture-specific  describe the bug logs of eyegaze data are written culture-specific into .csv files. this means for cultures which use a comma instead of a dot as decimal separator (e.g. german) that the csv file gets currupted and cant be read for playback since it assumes commas as separators. this happens both when using the recording on a pc and on hololens 2.   to reproduce  steps to reproduce the behavior    variant a   1. start the eyetrackingdemo-05-visualizer demo on a pc in unity with culture settings applied that uses commas as decimal separators. 2. record eye gaze data for heatmap. 3. play heatmap data. 4. nothing gets displayed.    variant b   1. deploy the eyetrackingdemo-05-visualizer demo to a hololens 2 which was set up with a language that uses commas as decimal separators. 2. record eye gaze data for heatmap. 3. play heatmap data. 4. nothing gets displayed   expected behavior  the logging should happen with dot decimal separator to be able to play back the records no matter which culture setting is used.   setup  - unity 2018.4.2 - mrtk v2.0.0 rc2.1   target platform  - pc or - hololens 2 ",NULL,wiwei,bug,03/07/2019
MixedRealityToolkit-UnityWebScrap,5186,"what is this error in build adroid and build app bundle in unity 2017.4.17?     [image](     i get some error when build android in unity 2017.4.17  i have not problem with unity 5.3.4p3 but google play do not accept my games and it wants x64 so i change to unity 2017.4.17 and in gradle and clicked on build app bundle (google play ) but i have error  i attached errors this error is      gradle build failed see the console for details  enter image description here  [image](   i had this error in unity 2019.1.5 too  please help me  i am 30 days in this errors and can not cross it thanks  i wrote errors in below      commandinvokationfailure gradle build failed. c/program files/java/jdk1.8.0_192\bin\java.exe -classpath f\files\pc\video\artoon\program files\unitysetup64-2017.4.17f1\unity\editor\data\playbackengines\androidplayer\tools\gradle\lib\gradle-launcher-4.6.jar org.gradle.launcher.gradlemain -dorg.gradle.jvmargs=-xmx4096m bundlerelease  stderr[  failure build failed with an exception.    what went wrong a problem occurred configuring root project gradleout.  could not resolve all artifacts for configuration classpath.     could not resolve com.android.tools.buildgradle2.3.0.      required by          project         could not resolve com.android.tools.buildgradle2.3.0.           could not get resource               could not head                  jcenter.bintray.com    try run with --stacktrace option to get the stack trace. run with --info or --debug option to get more log output. run with --scan to get full insights.    get more help at   build failed in 32s ] stdout[ starting a gradle daemon (subsequent builds will be faster) ] exit code 1 unityeditor.android.command.waitforprogramtorun (unityeditor.utils.program p unityeditor.android.waitingforprocesstoexit waitingforprocesstoexit system.string errormsg) unityeditor.android.command.run (system.diagnostics.processstartinfo psi unityeditor.android.waitingforprocesstoexit waitingforprocesstoexit system.string errormsg) unityeditor.android.androidjavatools.runjava (system.string args system.string workingdir system.action1 progress system.string error) unityeditor.android.gradlewrapper.run (system.string workingdir system.string task system.action1 progress) rethrow as gradleinvokationexception gradle build failed unityeditor.android.gradlewrapper.run (system.string workingdir system.string task system.action1 progress) unityeditor.android.postprocessor.tasks.buildgradleproject.execute (unityeditor.android.postprocessor.postprocessorcontext context) unityeditor.android.postprocessor.postprocessrunner.runalltasks (unityeditor.android.postprocessor.postprocessorcontext context) unityengine.guiutilityprocessevent(int32 intptr)   build completed with a result of failed unityengine.guiutilityprocessevent(int32 intptr)  unityeditor.buildplayerwindow+buildmethodexception 2 errors   at unityeditor.buildplayerwindow+defaultbuildmethods.buildplayer (buildplayeroptions options) [0x0020e] in c\buildslave\unity\build\editor\mono\buildplayerwindowbuildmethods.cs181    at unityeditor.buildplayerwindow.callbuildmethods (boolean askforbuildlocation buildoptions defaultbuildoptions) [0x00065] in c\buildslave\unity\build\editor\mono\buildplayerwindowbuildmethods.cs88  unityengine.guiutilityprocessevent(int32 intptr)  enter image description here  this is maintemplate file in unitysetup64-2017.4.17f1unityeditordataplaybackenginesandroidplayertoolsgradletemplates  buildscript {     repositories {         google()         jcenter()     }      dependencies {         classpath com.android.tools.buildgradle3.2.0     } }  allprojects {    repositories {       google()       jcenter()       flatdir {         dirs libs       }    } }  apply plugin com.android.application  dependencies {     compile filetree(dir libs include [ .jar])   deps  }  android {     compilesdkversion   apiversion       buildtoolsversion   buildtools        defaultconfig {         targetsdkversion   targetsdkversion           applicationid   applicationid           ndk {             abifilters   abifilters           }     }      lintoptions {         abortonerror false     }      aaptoptions {         nocompress .unity3d .ress .resource .obb  streaming_assets       }    sign       buildtypes {         debug {             minifyenabled   minify_debug               useproguard   proguard_debug               proguardfiles getdefaultproguardfile(proguard-android.txt) proguard-unity.txt  user_proguard               jnidebuggable true         }         release {             minifyenabled   minify_release               useproguard   proguard_release               proguardfiles getdefaultproguardfile(proguard-android.txt) proguard-unity.txt  user_proguard                 signconfig           }     }   packaging_options       bundle {         language {             enablesplit = false         }         density {             enablesplit = false         }         abi {             enablesplit = true         }     } }     source_build_setup    ",NULL,unknown,question,03/07/2019
MixedRealityToolkit-UnityWebScrap,5188,defaultcursor clones are added on every inspection of mrtk profile options in play mode  describe the bug  when looking into mrtk profile options in play mode every click in profile options inspector window adds a clone of defaultcursor under mixedrealityplayspace. it might be one of visible consequences of a larger issue.   to reproduce  steps to reproduce the behavior  1. start play mode in any scene with mrtk. 2. select mixedrealitytoolkit and go to inspector. 3. in profile settings select input (not specific to input just easier to repro). 4. start expanding-collapsing any settings group under it (e.g. pointers). 5. see that every click adds a new cursor game object into scene hierarchy.   screenshots   [image](    your setup (please complete the following information)  - unity version [e.g. 2019.1.8f1],NULL,unknown,bug,03/07/2019
MixedRealityToolkit-UnityWebScrap,5190,"hololens 2 - mrtk - unity ui interaction - direct manipulation doesnt work description  direct manipulation of unity ui interaction in mrtk doesnt work.   steps to reproduce the behavior  1. go to mrtk 2. try far field (hand rays) interaction to manipulate button toggle button slide bar and drop down menu.  3. confirm far field interaction works. 4. try near field (direct manipulation) interactions to manipulate button toggle button slide bar and drop down menu.  5. confirm near field interaction doesnt work.    setup  - mrtk version [2018.9.10.0]  target platform  - hololens 2  ",NULL,unknown,bug,03/07/2019
MixedRealityToolkit-UnityWebScrap,5192,"speech commands are not working in any scenes in editor  overview speech commands are not working in any scenes. to repro grab latest mrtk_development play any scene and try to invoke select or any other speech command by pressing on the keyboard. you will see that no actual speech commands are invoked.  you can test this by opening the boundingboxruntimeexample scene. the scene will update its state when you press the 1 key. the actual behavior is no state changes happen when 1 key is pressed.  in windowsspeechinputprovider it looks like the provider is exiting early failing to set keywordrecognizer. if keywordrecognizer is null then the speech system does not work. the return is failing early because commands is nul.           public override void enable()         {             if ( application.isplaying ||                  (commands == null) ||                 (commands.length == 0)) { return; }  ",NULL,wiwei| davidkline-ms,urgency-now,03/07/2019
MixedRealityToolkit-UnityWebScrap,5196,windows mixed reality spatial mesh observer should support changing material and physics layer settings on existing observations. today the windows mixed reality spatial mesh observer requires two calls to change the mesh materials  1. update the desired material property (visible or occlusion) 2. set the displayoption property to visible or occlusion.  feedback from customers indicates that the second step is not discoverable and there is a desire for the material to update automatically presuming the observer is in the corresponding display option.  similarly there is currently no mechanism for updating the physics layer of the existing meshes.  feedback indicates that customers have a need to modify the layer at runtime to achieve desired scenarios.,NULL,davidkline-ms,spatial mapping / awareness| windows mixed reality,03/07/2019
MixedRealityToolkit-UnityWebScrap,5197,inputhandler breaking change  describe the bug  it looks like pr 4970 added two abstract methods to [inputsystemglobalhandlerlistener]( these abstract methods are   registerhandlers   and   unregisterhandlers  . this is a breaking change for anyone inheriting from   baseinputhandler   or   inputsystemgloballistener  .  in addition   inputsystemgloballistener   was marked obsolete with a recommendation to use   inputsystemglobalhandlerlistener   instead.   recommended fix  the following two documents need to be updated    and      - inputevents.html should clarify when to use baseinputhandler vs. when to use inputsystemglobalhandlerlistener.  - inputevents.html should document the pattern of the abstract register and unregister methods.  - updatingtoga.html should document the obsolescence of  inputsystemgloballistener   and recommend   inputsystemglobalhandlerlistener   instead.  - updatingtoga.html should document the new abstract methods and route users to inputevents.html for new guidance.,NULL,googlan| wiwei,breaking change| documentation| release blocker,03/07/2019
MixedRealityToolkit-UnityWebScrap,520,cant capture photos at 1280x720 resolution after using spatialunderstanding i am having a problem when i include spatialunderstanding in my application. this problem occurs whenever spatialunderstanding_init is called even if i am not actually using any spatialunderstanding features.  when i later call photocapture.startphotomodeasync the following error is printed to debug output failed to set capture resolution (hr = 0xc00d36b4) (filename c/buildslave/unity/build/runtime/vr/hololens/webcam/photocapture.cpp line 1180)  ill see if i can create a repro case and update this issue with more info but i thought first id post the basic symptoms. please let me know if this is a known issue or if there is a reason that spatialunderstanding and photocapture are incompatible.,NULL,forresttrepte,unknown,15/02/2017
MixedRealityToolkit-UnityWebScrap,5200,"write a test to ensure you can run handinteractionexample scene  overview this is a follow up to 5176. to ensure we dont hit this again lets write a test to check that the handinteractionexample scene can run without errors.   the test should - load the handinteractionexamples scene - run for a second or two (at least 60 frames) to ensure no errors are hit. - access the input system  here is a test that could work suggested by  wiwei    ",NULL,railboy,release blocker| tests,04/07/2019
MixedRealityToolkit-UnityWebScrap,5203,"raycast rubber effect hello folks  we are currently producing some training modules on unity 2018.3.6f1 and are/where using windows mixed reality toolkit v2.0.0-beta 2.   we now wanted to upgrade to 2019.1.8f1 because of lwrp shadergraph visualeffectsgraph which would be very handy to create the upcoming modules.  sadly we found out that the current version we were using from wmrt is not compatible with unity 2019 so we had to upgrade to version rc2.1. sadly this ment we had to rewrite our whole scripts.  my main question would be the raycast(er) (if i’m naming it correctly). in the old beta 2.0 version it was a stiff ray that was coming out of the gizmo but in the new rc2.1 version it has a new rubber band effect that’s not very effective. because we need to drag and drop many objects in the scene/game the feeling is somewhat flimsy and not very intuitive. its like moving objects with a fishing rod.  is there a way to change this behavior of the raycast? stiffen the raycast somehow?  it would be nice to add a variable of how stiffen the raycast should be (e.g. 10 = hard 1 = soft)  thank you in advance  beta 2.0  [image](  rc 2.1  [image]( ",NULL,wiwei,0 - backlog| documentation| input system| input system - pointer| stale,04/07/2019
MixedRealityToolkit-UnityWebScrap,5204,"mrtk adds several mixedrealityinputmodule component to main camera  describe the bug  scenario i have 3 mixedrealityplayspace object in the scene but only one active per time. each of them has a camera as a child in it. each time i open the editor i got an error saying for mixed reality toolkit input to work properly please remove your other input module(s) and add a mixedrealityinputmodule to your main camera. and i found multiple mixedrealityinputmodule attached (instead of the only one i put) to the active camera. i have then to manually remove them each time it happens.   expected behavior  mrtk to understand that a mixedrealityinputmodule is already there.   screenshots   [image](    setup  - unity version 2018.3.12f1 - mrtk version 2.0.0 rc1   target platform uwp - desktop - hololens - hololens 2 - wmr immersive ",NULL,unknown,bug,04/07/2019
MixedRealityToolkit-UnityWebScrap,5205,no way to have extension service marked as uwp only? (i.e. not for editor?)  describe the bug  i have a mixed reality extension service. i have marked it so that the only supported platform is windowsuniversal. i do not want that service to be instantiated inside of the unity editor.  however when i run my code in the editor i find that the service is instantiated.   to reproduce  make a mixedrealityextensionservice by deriving from baseextensionservice. mark it with a mixedrealityextensionservice attribute and specify only windowsuniversal for the supported platforms.  add it to your extension services configuration in the toolkit configuration and then debug the project in visual studio and see whether your service is created or not.   expected behavior  i would not expect the service to be instantiated in the editor only on a uwp device.   screenshots  n/a   your setup (please complete the following information)  - unity version [e.g. 2018.4.3f1] - mrtk version [e.g. v2.0 rc2.1]   target platform (please complete the following information)  - hololens/2   additional context  the code in platformutility.cs seems to do the checking here.   i am looking at a call to getsupportedplatformmask and when running in the editor it is returning windowsuniversal | windowseditor. my service says it supports windowsuniversal and so the code decides to instantiate my service inside of the editor but by marking my service as windowsuniversal only i expected to keep it away from running inside of the editor.  is the logic there correct?,NULL,keveleigh| davidkline-ms| troy-ferrell,0 - backlog| 4 - in review| bug| consider for next iteration| extension| stale,04/07/2019
MixedRealityToolkit-UnityWebScrap,5206,normal mouse input  describe the problem  ive tried to use the current mousecontroller but even though its fancy and all its not as easy to use as the regular 2d mouse cursor. its way too large when raycasting closeobjects its way too small in the distance its movement is angular based and different from how you configured your mouse to behave on your desktop.   describe the solution youd like  an additional mousecontroller that is just the desktop mouse.   additional context  add any other context or screenshots about the feature request here. the current mousedevicemanager implementation handles hiding the real cursor for the mousecontroller instead of letting it do so itself. the controller should know if he has its own appearance on screen or not.,NULL,unknown,feature request,04/07/2019
MixedRealityToolkit-UnityWebScrap,5207,hmd stuck at loading screen while playing in editor hi. im working on a project where i can explore a museum hall and change light parameters via ui. when i plug in hmd and controllers and play the scene from unity the screen goes black to the loading scene but even after the scene is completerly loaded nothing happens withing the display but those four loading dots. i need to use hdrp but vr doesnt work with no pipeline either. can you tell me if i just miss something or there is incompatibility i cant walk around?  here my hardware and software windows 10 intel i7-4510u nvidia gtx 850m unity 2018.4.3f1 high definition render pipeline steam with steam vr,NULL,unknown,bug,04/07/2019
MixedRealityToolkit-UnityWebScrap,5208,airtap\select not working on hololens 1 device  overview airtap is not working when the project is built on hololens 1. but it seems to work when using holographic emulation  expected behavior airtap to select/ interact with object  actual behavior the reticle grows but doesnt go back to rest state and doesnt interact or select anything  steps to reproduce create a new project. add mrtk2 example and foundation. do the necessary setup for xr. build interaction sample or any other sample for hololens   unity editor version unity 2019.1.5f1  mixed reality toolkit release version microsoft mixed reality toolkit v2.0.0 rc2.1,NULL,unknown,0 - backlog| bug| hololens,05/07/2019
MixedRealityToolkit-UnityWebScrap,521,changing cursor according to hovered object (custom cursor)   what i am trying to do   if my gaze hits a target (targetedobject in cursor.cs) i wanna show a custom cursor like in the hologram app where the cursor becomes two arrows for rotating the object.   is there any simple way to achieve this? as far as i know there is a contextual state in the cursor.cs which is meant for something like this but it isnt used anywhere...    i already made a simple approach (if u like it i will be glad to make a pr)   in the cursormodifier.cs i add public objects for the cursors when the targeted object is observed/interact hovered or not. in the objectcursor.cs i override the onfocusedobjectchanged function to also check if the targeted object has a cursormodifier component and also if the component has prefabs for the current state. if it has i instantiate the according prefab set the custom cursor alongside the cursoronholograms and cursoroffholograms and set a flag that a custom cursor should be used.  what do you think about my approach? since it is still under development i wont post code before i beautified and tested it a bit more ;),NULL,unknown,question,16/02/2017
MixedRealityToolkit-UnityWebScrap,5210,hololens can´t connect to the sharingtest example scene the sharing service gets the following error when i boot my hololens through the sln file from my build and the hololens wont connect  error  sharingservice created session default with id 0 on port 20601 sharingservice created session defaultsession with id 1 on port 20600 sharingservice user test at address 127.0.0.1 joined session defaultsession sharingservice listserver handshake failed with error 1   to reproduce  steps to reproduce the behavior  1. install holotoolkit release 2. open sharingtest example scene 3. start sharingservice.exe 4. boot to hololens through sln file from your build  expected behaviour  the manualipconfigutility will show on my hololens that i am connected and the anchor text will say that it has successfully uploaded my anchor worldstage so that other hololenses can join my session  my setup  - unity version  2017.2.5 - mixedrealitytoolkit-unity-htk_release  and yes the firewall is not blocking any of the sharingservice and i have all the right capabilities  thanks to  stephenhodgson youtube video holotoolkit for unity live sream tutorial series 003,NULL,unknown,bug,05/07/2019
MixedRealityToolkit-UnityWebScrap,5212,need to set application tick rate to get certain tests to pass  describe the bug in basecursortests the following line of code is required in setup in order to get the tests to pass  removing this causes the tests to fail on ci.  you can see the an unsuccessful build without this line [here]( and a successful build with this line [here](,NULL,googlan,0 - backlog| bug| stale| tests,05/07/2019
MixedRealityToolkit-UnityWebScrap,5213,"onmanipulationended doesnt fire for rotation or scale  description  the manipulationhandler event onmanipulationended doesnt seem to fire at the end of a rotation or scale only at the end of an object translation.   to reproduce  create a component which on start adds a boundingbox and manipulationhandler components. for example    implement finishmanipulation(manipulationeventdata) to do something clearly visible (e.g. return the object to its starting point).  attach the component to an object (e.g. cube) in the scene and run the scene.  if you move the object its finishmanipulation gets called. if you rotate or scale the object using the boundingbox handles the object will be properly rotated or scaled but there will be no callback at the end.   expected behavior  manipulationended event should fire for any type of manipulation.   your setup (please complete the following information)  - unity version [2018.4.1f1] - mrtk version [e.g. mrtk_development 2019-07-05 rc2.1]   target platform (please complete the following information)  - hololens ",NULL,thalbern,bug| release blocker,05/07/2019
